ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status
T002724,C00393,The estimated delivery date keeps changing every single day. I'm really confused and need some clarity.,2025-03-21 19:52:00,Regular,39794.18,3,Logistics,Open
T000243,C01387,Can I get a sample of this fabric before I place a large order?,2025-02-04 09:15:00,Business,216423.05,0,Sales,In Progress
T002861,C01423,"I am setting up a new office, can I get a dedicated sales rep to help me?",2025-07-31 18:47:00,Regular,74703.1,1,Sales,In Progress
T000193,C00685,"Tracking status says 'Exception', what does that mean?",2025-07-14 17:13:00,Regular,74811.86,5,Logistics,In Progress
T008056,C02029,Is there a size guide available for this clothing line?,2025-01-18 18:25:00,Premium,120792.93,4,Sales,In Progress
T009293,C00746,I received the wrong product.,2025-06-07 14:25:00,Premium,82480.01,1,Returns,In Progress
T002218,C00905,The dark mode toggle isn't working on the desktop version. Please confirm once this is done.,2025-10-02 22:53:00,Regular,50732.8,5,Technical Support,Open
T009325,C01633,"I only received a partial refund, why wasn't the full amount refunded?",2025-09-18 17:28:00,Premium,66830.45,2,Returns,In Progress
T009407,C00732,"This appliance won't turn on out of the box, I need an immediate replacement. Can you provide a timeframe for the fix?",2025-04-02 17:40:00,Premium,33624.91,0,Returns,Open
T003868,C01576,How do I print the return label if I don't have a printer?,2025-08-23 17:15:00,Business,313110.31,1,Returns,Resolved
T004602,C00448,I am trying to sync my account across devices but it's not updating.,2026-05-01 11:12:00,Regular,38538.46,1,Technical Support,Resolved
T002814,C00395,Is there an upcoming Black Friday sale I should wait for? I am trusting you to resolve this today.,2025-04-12 08:38:00,Regular,33446.96,1,Sales,In Progress
T006905,C01611,"I want to buy gift cards for my team, is there a corporate rate?",2025-08-12 19:33:00,Regular,49915.07,1,Sales,Open
T005434,C01936,I need to update my account information.,2026-07-26 09:51:00,Regular,39626.51,1,Account Support,In Progress
T009261,C02922,My account login is not working.,2025-07-06 11:43:00,Regular,33272.92,0,Technical Support,Open
T003663,C02020,"I can't type anything into the contact form, the keyboard won't pop up. This is completely unacceptable.",2026-02-28 16:21:00,Regular,1437.6,2,Technical Support,In Progress
T002720,C02806,Can I get a sample of this fabric before I place a large order? Can you provide a timeframe for the fix?,2025-05-21 08:15:00,Regular,26737.97,0,Sales,Resolved
T003306,C02464,Can you ask the driver to call me before arriving? I expect better customer service than this.,2026-05-05 08:03:00,Premium,136518.7,1,Logistics,Resolved
T008751,C01362,"I can't upload my profile picture, it keeps saying 'File type not supported'.",2025-11-24 17:59:00,Regular,68248.42,1,Technical Support,Open
T002158,C02353,The payment page is not working. I hope this can be sorted out quickly.,2025-12-03 20:25:00,Premium,62489.98,3,Payments,In Progress
T007778,C00716,"Tracking says 'Returned to Sender', why did that happen?",2026-05-06 19:47:00,Premium,195337.25,0,Logistics,Open
T003903,C02939,"It says my email address is invalid, but I've been using it for years. Let me know if there's anything else you need from my side.",2026-01-31 08:14:00,Regular,58286.38,1,Technical Support,Resolved
T002029,C01875,I am trying to add a secondary email address to my account. I need someone to explain what happened.,2025-09-25 17:28:00,Business,456846.95,3,Account Support,Open
T001970,C00998,can i pay using a purchase order (po)? i would appreciate a quick reply.,2025-11-18 09:15:00,Premium,60244.93,0,Sales,In Progress
T009618,C02975,When will I receive my refund?!!,2025-07-12 14:20:00,Premium,179552.46,0,Returns,In Progress
T004404,C00866,The links in your promotional email are leading to a dead page.,2025-08-16 10:45:00,Regular,58670.43,2,Technical Support,Resolved
T003720,C02166,Are the spare parts for this drone easy to find if it breaks? please!,2025-02-01 16:04:00,Regular,8249.21,0,Sales,Resolved
T005478,C01962,I need to change the default shipping address saved on my profile.,2025-10-28 10:20:00,Regular,13751.5,1,Account Support,Resolved
T000855,C00410,Can I just pick up the order from the warehouse directly? I need an update as soon as possible.,2025-07-16 20:10:00,Premium,180955.39,2,Logistics,Resolved
T000699,C00974,I keep getting logged out of my account every 5 minutes.,2026-04-11 15:58:00,Business,452331.07,1,Account Support,In Progress
T001846,C01393,My package seems to be bouncing between two different sorting facilities. I'm losing my patience here.,2025-03-10 10:01:00,Premium,159994.4,2,Logistics,Open
T008579,C02469,"This appliance won't turn on out of the box, I need an immediate replacement. Any updates on this?",2025-10-10 08:41:00,Regular,3370.59,0,Returns,In Progress
T001162,C02471,the images on the product pages are not loading for me.???,2026-01-11 12:58:00,Regular,11419.34,1,Technical Support,Resolved
T004106,C00724,How can I request a refund? Thank you for your time and support.,2025-01-08 12:44:00,Regular,34520.59,3,Returns,In Progress
T007351,C02627,"If I buy the camera, does it come with a memory card included?",2025-08-26 19:57:00,Regular,5656.09,2,Sales,In Progress
T007464,C01652,My order has not arrived yet.,2025-09-16 17:10:00,Regular,18039.32,1,Logistics,Resolved
T001412,C01741,"I saw a promo code on Instagram but it's not working, can you help?",2025-10-05 20:46:00,Regular,61487.66,2,Sales,Open
T003483,C00322,I received the wrong product. This issue needs immediate attention.,2026-05-06 08:36:00,Regular,6700.71,0,Returns,Open
T000781,C01465,"I've been trying to verify my identity, but my ID upload keeps failing. Please confirm once this is done.",2025-08-02 12:27:00,Premium,129562.69,5,Account Support,Resolved
T005487,C01255,"Tracking status says 'Exception', what does that mean? Please confirm once this is done.",2025-12-15 11:10:00,Premium,110312.46,0,Logistics,In Progress
T002137,C02167,Can I return an item I bought on clearance sale?,2025-04-23 19:51:00,Regular,29848.05,6,Returns,Resolved
T003281,C01361,I forgot my account password. Nobody has replied to my previous emails.,2026-08-08 14:08:00,Regular,32681.24,0,Account Support,Open
T006421,C01263,"I missed the 30-day return window by one day, can you make an exception?",2025-01-12 09:38:00,Regular,18810.53,0,Returns,In Progress
T004715,C00291,I want to place a business order.,2025-08-20 20:17:00,Regular,21098.5,4,Sales,Open
T001507,C01767,Can I share my premium account with a family member?,2025-01-31 20:16:00,Regular,41843.99,2,Account Support,Resolved
T009133,C01499,"My order is missing the charging cable, can you just send that part?",2025-04-22 20:20:00,Regular,44276.52,1,Returns,In Progress
T003092,C00609,the return courier was supposed to pick up the package yesterday but didn't come.,2025-05-29 18:45:00,Premium,94486.48,0,Returns,Resolved
T003231,C01784,I keep getting a 'Session Expired' message the moment I log in.,2025-07-03 12:10:00,Regular,50549.58,1,Technical Support,Resolved
T002023,C01572,I need more information before placing my order.,2025-07-29 13:52:00,Premium,169079.81,0,Sales,Resolved
T001325,C02740,Is this material 100% cotton or a synthetic blend? This is extremely disappointing.,2026-07-06 20:54:00,Regular,4195.35,0,Sales,Open
T001313,C02845,I received a blue case but I ordered a black one.,2025-04-23 15:06:00,Regular,14640.42,0,Returns,Open
T004941,C02256,I keep getting an 'Error 500' when trying to check out. I need an update as soon as possible.,2026-06-08 08:55:00,Regular,9131.57,1,Payments,Open
T003654,C00389,The chat widget on your website is covering the 'Buy' button. This is becoming frustrating.,2025-01-21 20:02:00,Business,110619.04,5,Technical Support,In Progress
T004403,C01182,I want to exchange this for a different color. Please resolve this issue.,2026-08-01 21:42:00,Regular,23828.93,0,Returns,Resolved
T004552,C02932,I received someone else's order by mistake.,2026-04-01 15:09:00,Regular,12810.41,0,Logistics,Open
T003302,C02918,I forgot my account password.,2025-04-03 11:47:00,Regular,52668.84,1,Account Support,Resolved
T008503,C02238,The date picker for scheduling delivery is completely frozen.,2025-04-08 16:18:00,Regular,41280.21,0,Technical Support,In Progress
T001245,C01142,Is it possible to schedule a specific delivery window for tomorrow?,2026-01-01 21:09:00,Premium,165529.21,1,Logistics,Resolved
T003977,C01515,Where can I find my account creation date? I'm really confused and need some clarity.,2026-05-27 09:58:00,Premium,33800.48,2,Account Support,In Progress
T009846,C01122,Tracking says 'Out for Delivery' for the past two days.,2025-03-20 18:53:00,Regular,76295.52,0,Logistics,Resolved
T008014,C02435,Your website is flagged as 'Not Secure' by my antivirus software. Please escalate this to a manager.,2025-06-20 13:17:00,Regular,39615.98,1,Technical Support,In Progress
T003489,C00985,"I want to cancel this order, the shipping is taking way too long.",2025-03-14 20:31:00,Regular,21281.1,0,Logistics,Resolved
T006383,C02053,How can I request a refund?,2025-10-30 13:01:00,Premium,118714.11,1,Returns,Open
T003462,C00027,Can I set up a recurring monthly order for these coffee beans? Can you check this for me?,2025-03-18 22:28:00,Regular,67553.55,5,Sales,In Progress
T003027,C02359,"I want to return this, it feels very cheap and low quality.",2025-06-20 20:52:00,Regular,7403.21,2,Returns,Resolved
T002436,C02608,How do I change my billing address on file?,2025-07-17 18:08:00,Regular,68843.49,6,Account Support,Resolved
T000688,C00777,Why is the search bar not returning any results today?,2026-04-05 10:42:00,Regular,55470.45,0,Technical Support,Open
T002994,C02931,How do I clear my search and browsing history on my account?,2025-07-10 22:02:00,Regular,67657.52,0,Account Support,Open
T008351,C01145,I haven't gotten any updates since the shipping label was created last week. This is my second time reaching out.,2025-09-29 11:09:00,Regular,7001.94,1,Logistics,Resolved
T001339,C02188,My account says 'unverified' even though I clicked the email link. Can you provide a timeframe for the fix?,2025-08-21 10:54:00,Regular,44908.99,3,Account Support,Resolved
T000176,C01601,Why haven't I received a dispatch email yet? It's been 3 days since I ordered. I'm losing my patience here.,2026-04-08 18:57:00,Regular,25066.99,2,Logistics,Open
T003030,C02053,The app freezes every time I try to add an item to the cart. Please keep me updated on the status.,2026-06-25 22:31:00,Premium,84311.58,1,Technical Support,Resolved
T005529,C00787,The app freezes every time I try to add an item to the cart.,2025-08-05 09:44:00,Regular,13286.73,2,Technical Support,Open
T001343,C00407,I noticed unauthorized charges and I think my account was hacked.,2025-07-11 15:47:00,Regular,48406.84,2,Account Support,Resolved
T006454,C01102,Do you have this product available? Any updates on this?,2026-06-02 12:51:00,Regular,74128.0,7,Sales,Resolved
T008134,C01560,I received a defective item.,2025-12-29 22:55:00,Premium,158462.15,5,Returns,Resolved
T002451,C01396,Is this material 100% cotton or a synthetic blend?,2025-12-17 13:57:00,Regular,52234.52,3,Sales,Resolved
T003669,C01953,Are your servers down? I can't access the platform at all. This is becoming frustrating.,2025-11-29 17:01:00,Regular,63589.57,1,Technical Support,Resolved
T000153,C00776,"My company changed its name, how do I update my business account details?",2025-12-06 21:37:00,Premium,119727.93,1,Account Support,In Progress
T006460,C02497,My payment is stuck in 'Processing' status for the last 3 hours. I need this resolved urgently.,2025-09-03 14:44:00,Premium,77920.27,7,Payments,Open
T009985,C02886,"You charged my card yesterday, but the order is still showing as 'Pending Payment'.",2025-04-16 17:35:00,Regular,73320.4,0,Payments,Resolved
T008784,C00284,i need help changing my personal information.,2025-02-13 20:01:00,Regular,59027.13,6,Account Support,Resolved
T001983,C00397,My loyalty points are not showing up in my account dashboard. I hope this can be sorted out quickly.,2026-06-08 11:07:00,Premium,126178.62,4,Account Support,Resolved
T005373,C00641,Do you have this product available? I have already contacted support about this.,2026-03-22 16:55:00,Regular,34562.67,0,Sales,In Progress
T003983,C00362,Will my shipping fee be refunded if I return the item?,2025-04-08 15:08:00,Premium,135179.85,1,Returns,Resolved
T009406,C01953,I need advice on which skincare routine is best for dry skin. I have attached screenshots for your reference.,2025-09-28 10:48:00,Regular,49762.9,1,Sales,In Progress
T007963,C02468,"The clothes smell like chemicals, I'm returning the whole order. Can I get a callback regarding this?",2026-02-10 13:16:00,Regular,70970.1,4,Returns,In Progress
T004004,C00500,Can I pause my subscription for three months? Please keep me updated on the status.!!,2026-03-16 10:37:00,Business,98422.66,4,Account Support,In Progress
T003805,C02069,"I made a typo in my billing details, will my payment still go through? Please investigate this matter deeply.",2025-07-16 15:18:00,Premium,72730.11,3,Payments,Resolved
T009118,C02152,Can I pay using a different currency? I look forward to hearing from you soon.,2025-07-12 20:36:00,Premium,104155.95,2,Payments,Open
