ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status,sentiment,priority
T007466,C02322,The 'Save Changes' button in my account settings is grayed out and unclickable.,2025-04-20 12:59:00,Regular,72407.85,3,Technical Support,Open,Neutral,Medium
T002263,C00532,Is there an option to pay in installments? I look forward to hearing from you soon.,2025-04-15 10:23:00,Regular,7226.19,2,Payments,In Progress,Neutral,Low
T006945,C02899,I want to downgrade from the Pro plan to the free plan.,2025-08-25 19:41:00,Regular,73732.4,1,Account Support,Resolved,Neutral,Low
T000856,C02009,"The courier is asking for extra cash for delivery, is this normal?",2025-10-19 10:04:00,Regular,37524.59,2,Logistics,Resolved,Neutral,Low
T007695,C01616,Do your courier partners deliver on weekends?,2026-07-10 20:05:00,Regular,14153.19,2,Logistics,Open,Neutral,Low
T006419,C01042,My payment is stuck in 'Processing' status for the last 3 hours. This is becoming frustrating.,2025-07-25 20:16:00,Regular,12261.46,0,Payments,Resolved,Negative,Low
T007065,C00077,how can i change my email address? please get back to me immediately.???,2025-05-17 21:42:00,Regular,38510.76,1,Account Support,Resolved,Neutral,Low
T003106,C00649,I keep getting a 'Session Expired' message the moment I log in.!!,2026-05-19 17:03:00,Premium,147668.2,0,Technical Support,Resolved,Neutral,Medium
T006919,C02964,I was charged an incorrect amount.,2026-01-27 15:56:00,Regular,8280.62,6,Payments,In Progress,Neutral,Medium
T006953,C00850,Is this item eligible for your 30-day money-back guarantee?,2025-06-02 13:31:00,Regular,39847.3,1,Sales,Resolved,Neutral,Low
T009884,C01126,"I need this order by Friday, will it reach on time? Please confirm once this is done.",2026-08-28 08:42:00,Regular,21351.96,1,Logistics,Resolved,Neutral,Low
T006438,C02874,I need to hold my shipment because I am going out of town tomorrow.,2025-12-28 11:15:00,Regular,41834.52,1,Logistics,In Progress,Neutral,Low
T001417,C00953,I need to hold my shipment because I am going out of town tomorrow. Can you guide me on how to fix this?,2025-01-08 12:48:00,Regular,23080.38,2,Logistics,Open,Neutral,Low
T008760,C02922,Can I add a VAT number to my payment invoice?,2026-03-02 17:11:00,Regular,73013.11,0,Payments,Open,Neutral,Low
T009403,C00933,I received a defective item. I am trusting you to resolve this today.,2025-07-15 14:25:00,Regular,4905.95,0,Returns,Resolved,Neutral,Low
T006851,C00472,Can you help me? The captcha verification is failing every single time. Please investigate this matter deeply.,2026-05-28 14:36:00,Premium,105027.17,2,Technical Support,Resolved,Neutral,Medium
T008809,C01918,Why is my shipment stuck at the local hub for the last 4 days?,2025-08-02 10:09:00,Premium,100616.4,0,Logistics,Resolved,Negative,High
T006570,C01534,I accidentally placed the order twice because the payment button lagged.,2025-09-06 21:39:00,Regular,69508.95,1,Payments,Resolved,Negative,Medium
T000150,C01822,can i split my payment across two different credit cards? i need an update as soon as possible.,2026-03-23 16:41:00,Premium,154559.12,1,Payments,In Progress,Neutral,Medium
T008977,C01795,The system is very slow today.,2026-06-16 18:37:00,Business,314790.89,6,Technical Support,Resolved,Neutral,High
T000517,C00054,Do you guys price-match if I found this cheaper on another website? Nobody has replied to my previous emails.,2025-09-17 12:40:00,Regular,5520.93,1,Sales,Resolved,Neutral,Low
T008007,C00119,Do you have this exact model available at your physical store in downtown?,2025-09-15 13:44:00,Premium,61896.52,0,Sales,Resolved,Neutral,Low
T003652,C02024,How do I report a missing package?,2025-07-29 09:41:00,Premium,97504.58,1,Logistics,Resolved,Neutral,Medium
T007070,C00513,I received someone else's order by mistake.,2025-01-03 14:38:00,Regular,31015.42,4,Logistics,Resolved,Neutral,Medium
T002724,C00393,The estimated delivery date keeps changing every single day. I'm really confused and need some clarity.,2025-03-21 19:52:00,Regular,39794.18,3,Logistics,Open,Neutral,Medium
T000243,C01387,Can I get a sample of this fabric before I place a large order?,2025-02-04 09:15:00,Business,216423.05,0,Sales,In Progress,Neutral,Low
T002861,C01423,"I am setting up a new office, can I get a dedicated sales rep to help me?",2025-07-31 18:47:00,Regular,74703.1,1,Sales,In Progress,Neutral,Low
T000193,C00685,"Tracking status says 'Exception', what does that mean?",2025-07-14 17:13:00,Regular,74811.86,5,Logistics,In Progress,Neutral,Medium
T008056,C02029,Is there a size guide available for this clothing line?,2025-01-18 18:25:00,Premium,120792.93,4,Sales,In Progress,Neutral,High
T009293,C00746,I received the wrong product.,2025-06-07 14:25:00,Premium,82480.01,1,Returns,In Progress,Negative,High
T002218,C00905,The dark mode toggle isn't working on the desktop version. Please confirm once this is done.,2025-10-02 22:53:00,Regular,50732.8,5,Technical Support,Open,Neutral,Medium
T009325,C01633,"I only received a partial refund, why wasn't the full amount refunded?",2025-09-18 17:28:00,Premium,66830.45,2,Returns,In Progress,Neutral,Medium
T009407,C00732,"This appliance won't turn on out of the box, I need an immediate replacement. Can you provide a timeframe for the fix?",2025-04-02 17:40:00,Premium,33624.91,0,Returns,Open,Neutral,Low
T003868,C01576,How do I print the return label if I don't have a printer?,2025-08-23 17:15:00,Business,313110.31,1,Returns,Resolved,Neutral,Medium
T004602,C00448,I am trying to sync my account across devices but it's not updating.,2026-05-01 11:12:00,Regular,38538.46,1,Technical Support,Resolved,Neutral,Low
T002814,C00395,Is there an upcoming Black Friday sale I should wait for? I am trusting you to resolve this today.,2025-04-12 08:38:00,Regular,33446.96,1,Sales,In Progress,Neutral,Low
T006905,C01611,"I want to buy gift cards for my team, is there a corporate rate?",2025-08-12 19:33:00,Regular,49915.07,1,Sales,Open,Neutral,Low
T005434,C01936,I need to update my account information.,2026-07-26 09:51:00,Regular,39626.51,1,Account Support,In Progress,Neutral,Low
T009261,C02922,My account login is not working.,2025-07-06 11:43:00,Regular,33272.92,0,Technical Support,Open,Neutral,Low
T003663,C02020,"I can't type anything into the contact form, the keyboard won't pop up. This is completely unacceptable.",2026-02-28 16:21:00,Regular,1437.6,2,Technical Support,In Progress,Negative,Medium
T002720,C02806,Can I get a sample of this fabric before I place a large order? Can you provide a timeframe for the fix?,2025-05-21 08:15:00,Regular,26737.97,0,Sales,Resolved,Neutral,Low
T003306,C02464,Can you ask the driver to call me before arriving? I expect better customer service than this.,2026-05-05 08:03:00,Premium,136518.7,1,Logistics,Resolved,Neutral,Medium
T008751,C01362,"I can't upload my profile picture, it keeps saying 'File type not supported'.",2025-11-24 17:59:00,Regular,68248.42,1,Technical Support,Open,Neutral,Low
T002158,C02353,The payment page is not working. I hope this can be sorted out quickly.,2025-12-03 20:25:00,Premium,62489.98,3,Payments,In Progress,Neutral,High
T007778,C00716,"Tracking says 'Returned to Sender', why did that happen?",2026-05-06 19:47:00,Premium,195337.25,0,Logistics,Open,Neutral,Medium
T003903,C02939,"It says my email address is invalid, but I've been using it for years. Let me know if there's anything else you need from my side.",2026-01-31 08:14:00,Regular,58286.38,1,Technical Support,Resolved,Neutral,Low
T002029,C01875,I am trying to add a secondary email address to my account. I need someone to explain what happened.,2025-09-25 17:28:00,Business,456846.95,3,Account Support,Open,Neutral,High
T001970,C00998,can i pay using a purchase order (po)? i would appreciate a quick reply.,2025-11-18 09:15:00,Premium,60244.93,0,Sales,In Progress,Positive,Low
T009618,C02975,When will I receive my refund?!!,2025-07-12 14:20:00,Premium,179552.46,0,Returns,In Progress,Neutral,Medium
T004404,C00866,The links in your promotional email are leading to a dead page.,2025-08-16 10:45:00,Regular,58670.43,2,Technical Support,Resolved,Neutral,Low
T003720,C02166,Are the spare parts for this drone easy to find if it breaks? please!,2025-02-01 16:04:00,Regular,8249.21,0,Sales,Resolved,Neutral,Low
T005478,C01962,I need to change the default shipping address saved on my profile.,2025-10-28 10:20:00,Regular,13751.5,1,Account Support,Resolved,Neutral,Low
T000855,C00410,Can I just pick up the order from the warehouse directly? I need an update as soon as possible.,2025-07-16 20:10:00,Premium,180955.39,2,Logistics,Resolved,Neutral,Medium
T000699,C00974,I keep getting logged out of my account every 5 minutes.,2026-04-11 15:58:00,Business,452331.07,1,Account Support,In Progress,Neutral,Medium
T001846,C01393,My package seems to be bouncing between two different sorting facilities. I'm losing my patience here.,2025-03-10 10:01:00,Premium,159994.4,2,Logistics,Open,Neutral,Medium
T008579,C02469,"This appliance won't turn on out of the box, I need an immediate replacement. Any updates on this?",2025-10-10 08:41:00,Regular,3370.59,0,Returns,In Progress,Neutral,Low
T001162,C02471,the images on the product pages are not loading for me.???,2026-01-11 12:58:00,Regular,11419.34,1,Technical Support,Resolved,Neutral,Low
T004106,C00724,How can I request a refund? Thank you for your time and support.,2025-01-08 12:44:00,Regular,34520.59,3,Returns,In Progress,Neutral,Medium
T007351,C02627,"If I buy the camera, does it come with a memory card included?",2025-08-26 19:57:00,Regular,5656.09,2,Sales,In Progress,Neutral,Low
T007464,C01652,My order has not arrived yet.,2025-09-16 17:10:00,Regular,18039.32,1,Logistics,Resolved,Neutral,Low
T001412,C01741,"I saw a promo code on Instagram but it's not working, can you help?",2025-10-05 20:46:00,Regular,61487.66,2,Sales,Open,Neutral,Low
T003483,C00322,I received the wrong product. This issue needs immediate attention.,2026-05-06 08:36:00,Regular,6700.71,0,Returns,Open,Negative,Low
T000781,C01465,"I've been trying to verify my identity, but my ID upload keeps failing. Please confirm once this is done.",2025-08-02 12:27:00,Premium,129562.69,5,Account Support,Resolved,Neutral,High
T005487,C01255,"Tracking status says 'Exception', what does that mean? Please confirm once this is done.",2025-12-15 11:10:00,Premium,110312.46,0,Logistics,In Progress,Neutral,Medium
T002137,C02167,Can I return an item I bought on clearance sale?,2025-04-23 19:51:00,Regular,29848.05,6,Returns,Resolved,Neutral,Medium
T003281,C01361,I forgot my account password. Nobody has replied to my previous emails.,2026-08-08 14:08:00,Regular,32681.24,0,Account Support,Open,Neutral,Low
T006421,C01263,"I missed the 30-day return window by one day, can you make an exception?",2025-01-12 09:38:00,Regular,18810.53,0,Returns,In Progress,Neutral,Low
T004715,C00291,I want to place a business order.,2025-08-20 20:17:00,Regular,21098.5,4,Sales,Open,Neutral,Medium
T001507,C01767,Can I share my premium account with a family member?,2025-01-31 20:16:00,Regular,41843.99,2,Account Support,Resolved,Neutral,Low
T009133,C01499,"My order is missing the charging cable, can you just send that part?",2025-04-22 20:20:00,Regular,44276.52,1,Returns,In Progress,Neutral,Low
T003092,C00609,the return courier was supposed to pick up the package yesterday but didn't come.,2025-05-29 18:45:00,Premium,94486.48,0,Returns,Resolved,Neutral,Low
T003231,C01784,I keep getting a 'Session Expired' message the moment I log in.,2025-07-03 12:10:00,Regular,50549.58,1,Technical Support,Resolved,Neutral,Low
T002023,C01572,I need more information before placing my order.,2025-07-29 13:52:00,Premium,169079.81,0,Sales,Resolved,Neutral,Medium
T001325,C02740,Is this material 100% cotton or a synthetic blend? This is extremely disappointing.,2026-07-06 20:54:00,Regular,4195.35,0,Sales,Open,Neutral,Low
T001313,C02845,I received a blue case but I ordered a black one.,2025-04-23 15:06:00,Regular,14640.42,0,Returns,Open,Neutral,Low
T004941,C02256,I keep getting an 'Error 500' when trying to check out. I need an update as soon as possible.,2026-06-08 08:55:00,Regular,9131.57,1,Payments,Open,Negative,Medium
T003654,C00389,The chat widget on your website is covering the 'Buy' button. This is becoming frustrating.,2025-01-21 20:02:00,Business,110619.04,5,Technical Support,In Progress,Negative,Critical
T004403,C01182,I want to exchange this for a different color. Please resolve this issue.,2026-08-01 21:42:00,Regular,23828.93,0,Returns,Resolved,Neutral,Low
T004552,C02932,I received someone else's order by mistake.,2026-04-01 15:09:00,Regular,12810.41,0,Logistics,Open,Neutral,Low
T003302,C02918,I forgot my account password.,2025-04-03 11:47:00,Regular,52668.84,1,Account Support,Resolved,Neutral,Low
T008503,C02238,The date picker for scheduling delivery is completely frozen.,2025-04-08 16:18:00,Regular,41280.21,0,Technical Support,In Progress,Neutral,Low
T001245,C01142,Is it possible to schedule a specific delivery window for tomorrow?,2026-01-01 21:09:00,Premium,165529.21,1,Logistics,Resolved,Neutral,Medium
T003977,C01515,Where can I find my account creation date? I'm really confused and need some clarity.,2026-05-27 09:58:00,Premium,33800.48,2,Account Support,In Progress,Neutral,Low
T009846,C01122,Tracking says 'Out for Delivery' for the past two days.,2025-03-20 18:53:00,Regular,76295.52,0,Logistics,Resolved,Neutral,Low
T008014,C02435,Your website is flagged as 'Not Secure' by my antivirus software. Please escalate this to a manager.,2025-06-20 13:17:00,Regular,39615.98,1,Technical Support,In Progress,Negative,Medium
T003489,C00985,"I want to cancel this order, the shipping is taking way too long.",2025-03-14 20:31:00,Regular,21281.1,0,Logistics,Resolved,Negative,Low
T006383,C02053,How can I request a refund?,2025-10-30 13:01:00,Premium,118714.11,1,Returns,Open,Neutral,Medium
T003462,C00027,Can I set up a recurring monthly order for these coffee beans? Can you check this for me?,2025-03-18 22:28:00,Regular,67553.55,5,Sales,In Progress,Neutral,Medium
T003027,C02359,"I want to return this, it feels very cheap and low quality.",2025-06-20 20:52:00,Regular,7403.21,2,Returns,Resolved,Neutral,Low
T002436,C02608,How do I change my billing address on file?,2025-07-17 18:08:00,Regular,68843.49,6,Account Support,Resolved,Neutral,Medium
